destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,26,Married partner,1.0,Bachelors degree,Architecture & Engineering,$37500 - $49999,missing,never,1~3,1~3,1~3,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Partner,Sunny,80,10AM,Bar,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Partner,Sunny,80,6PM,Bar,1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Bar,1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,1.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Bar,1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,41,Divorced,1.0,Some college - no degree,Transportation & Material Moving,$50000 - $62499,missing,less1,less1,1~3,1~3,1~3,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Bar,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,1.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Bar,1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,41,Married partner,1.0,Bachelors degree,Education&Training&Library,$100000 or More,missing,less1,1~3,1~3,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Bar,1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,55,7AM,Bar,1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,1.0,0.0,1.0
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,0.0,Bachelors degree,Computer & Mathematical,$87500 - $99999,missing,1~3,1~3,1~3,4~8,1~3,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Bar,1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,55,7AM,Bar,1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,1.0,0.0,0.0
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,36,Single,0.0,Some college - no degree,Sales & Related,$50000 - $62499,missing,never,never,less1,4~8,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,1.0
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,55,6PM,Bar,1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,1.0,0.0,0.0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,55,7AM,Bar,1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,1.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,1.0,0.0,0.0
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,0.0,0.0,0.0,1.0,1.0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,50plus,Married partner,1.0,Bachelors degree,Education&Training&Library,$50000 - $62499,missing,never,never,less1,less1,less1,1.0,1.0,0.0,0.0,1.0,0.0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,26,Single,0.0,Associates degree,Unemployed,Less than $12500,missing,1~3,less1,4~8,less1,4~8,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Single,0.0,Associates degree,Unemployed,Less than $12500,missing,1~3,less1,4~8,less1,4~8,1.0,0.0,0.0,0.0,1.0,1.0
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,26,Single,0.0,Associates degree,Unemployed,Less than $12500,missing,1~3,less1,4~8,less1,4~8,1.0,0.0,0.0,0.0,1.0,1.0
