,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,Y
4833,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,0,0,1,0
4834,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,1,0,1,0
4835,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),2h,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,1,0,0,0
4836,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,1,1,0,1
4837,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,0,0,1,1
4838,Work,Alone,Sunny,0.375,7AM,Coffee House,1d,Female,21,Single,0,Some college - no degree,Sales & Related,$12500 - $24999,never,1~3,4~8,1~3,never,1,0,0,1
4839,No Urgent Place,Alone,Sunny,0.625,10AM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,0,1
4840,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,1
4841,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,0
4842,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,1
4843,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,0,1
4844,No Urgent Place,Alone,Sunny,0.625,2PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,1
4845,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,0
4846,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,1,1
4847,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,0,1
4848,Home,Alone,Sunny,0.375,10PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,1,0,1
4849,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,1,0
4850,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,1,0,1
4851,Home,Alone,Sunny,0.625,10PM,Restaurant(<20),2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,1,0
4852,Home,Alone,Sunny,0.625,10PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,1,1
4853,Home,Alone,Sunny,0.625,10PM,Bar,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,1,1
4854,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,1,1
4855,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,1,1
4856,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),2h,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,0
4857,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,1,0,1
4858,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,0,0,1,1
4859,Work,Alone,Sunny,0.375,7AM,Coffee House,1d,Male,below21,Single,0,Some college - no degree,Student,$62500 - $74999,never,1~3,4~8,1~3,less1,1,0,0,1
4860,No Urgent Place,Alone,Sunny,0.625,10AM,Bar,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,0,0
4861,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,1
4862,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,1
4863,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,1
4864,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,0,0
4865,No Urgent Place,Kid(s),Sunny,0.625,10AM,Restaurant(<20),1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,0
4866,No Urgent Place,Kid(s),Sunny,0.625,10AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,1
4867,No Urgent Place,Kid(s),Sunny,0.625,10AM,Bar,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,0
4868,No Urgent Place,Kid(s),Sunny,0.625,2PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,0,0
4869,No Urgent Place,Kid(s),Sunny,0.375,2PM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,0
4870,No Urgent Place,Kid(s),Sunny,0.375,6PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,0
4871,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,1,1
4872,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,0,0
4873,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,1,1
4874,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,1,0,0
4875,Home,Alone,Sunny,0.625,10PM,Restaurant(<20),2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,1,1
4876,Home,Alone,Sunny,0.625,10PM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,1,1
4877,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,1,0
4878,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,1,1
4879,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,1,0,0
4880,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,0,0,1,0
4881,Work,Alone,Sunny,0.375,7AM,Coffee House,1d,Male,31,Married partner,1,Bachelors degree,Management,$50000 - $62499,never,never,never,less1,less1,1,0,0,1
4882,No Urgent Place,Alone,Sunny,0.625,10AM,Bar,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,0,0
4883,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4884,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4885,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4886,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,0,1
4887,No Urgent Place,Kid(s),Sunny,0.625,10AM,Restaurant(<20),1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4888,No Urgent Place,Kid(s),Sunny,0.625,10AM,Carry out & Take away,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4889,No Urgent Place,Kid(s),Sunny,0.625,10AM,Bar,2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,0
4890,No Urgent Place,Kid(s),Sunny,0.625,2PM,Restaurant(<20),2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,0,1
4891,No Urgent Place,Kid(s),Sunny,0.375,2PM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,0
4892,No Urgent Place,Kid(s),Sunny,0.375,6PM,Coffee House,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4893,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,1,1
4894,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,0,1
4895,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,1,0
4896,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,1,0,1
4897,Home,Alone,Sunny,0.625,10PM,Restaurant(<20),2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,1,0
4898,Home,Alone,Sunny,0.625,10PM,Carry out & Take away,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,1,1
4899,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,1,1
4900,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,1,1
4901,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,1,0,1
4902,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,0,0,1,1
4903,Work,Alone,Sunny,0.375,7AM,Coffee House,1d,Female,31,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$12500 - $24999,never,1~3,4~8,4~8,never,1,0,0,1
4904,No Urgent Place,Alone,Sunny,0.625,10AM,Bar,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,0,0
4905,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,0
4906,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,1
4907,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,1
4908,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,0,0
4909,No Urgent Place,Kid(s),Sunny,0.625,10AM,Restaurant(<20),1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,1
4910,No Urgent Place,Kid(s),Sunny,0.625,10AM,Carry out & Take away,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,1
4911,No Urgent Place,Kid(s),Sunny,0.625,10AM,Bar,2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,0
4912,No Urgent Place,Kid(s),Sunny,0.625,2PM,Restaurant(<20),2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,0,1
4913,No Urgent Place,Kid(s),Sunny,0.375,2PM,Coffee House,2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,0
4914,No Urgent Place,Kid(s),Sunny,0.375,6PM,Coffee House,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,0
4915,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,1,0
4916,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,0,0
4917,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,1,1
4918,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,1,0,0
4919,Home,Alone,Sunny,0.625,10PM,Restaurant(<20),2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,1,1
4920,Home,Alone,Sunny,0.625,10PM,Carry out & Take away,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,1,1
4921,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,1,0
4922,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,1,0
4923,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,1,0,1
4924,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,0,0,1,1
4925,Work,Alone,Sunny,0.375,7AM,Coffee House,1d,Female,21,Unmarried partner,1,Associates degree,Food Preparation & Serving Related,$12500 - $24999,never,never,less1,1~3,never,1,0,0,0
4926,No Urgent Place,Alone,Sunny,0.625,10AM,Bar,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,0,0
4927,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,0
4928,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,1
4929,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,1
4930,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,0,0
4931,No Urgent Place,Alone,Sunny,0.625,2PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,1
4932,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,1
4933,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,1,0
4934,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,0,0
4935,Home,Alone,Sunny,0.375,10PM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,1,0,1
4936,Home,Alone,Sunny,0.625,6PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,1,0
4937,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,1,0,0
4938,Home,Alone,Sunny,0.625,10PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,1,1
4939,Home,Alone,Sunny,0.625,10PM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,1,1
4940,Home,Alone,Sunny,0.625,10PM,Bar,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,1,0
4941,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,1,0
4942,Work,Alone,Sunny,0.625,7AM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,1,0
4943,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,0
4944,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,1,0,1
4945,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,0,0,1,1
4946,Work,Alone,Sunny,0.375,7AM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,1~3,never,4~8,1~3,less1,1,0,0,0
4947,No Urgent Place,Alone,Sunny,0.625,10AM,Bar,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,0,0,0,1
4948,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,1,0,0,0
4949,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,1,0,0,1
4950,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,1,0,0,1
4951,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,0,0,0,1
4952,No Urgent Place,Alone,Sunny,0.625,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,1,0,0,1
4953,Home,Alone,Sunny,0.625,6PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,less1,4~8,1~3,4~8,1~3,0,0,1,1
